,Crash ID,$1000 Damage to Any One Person's Property,Active School Zone Flag,Adjusted Average Daily Traffic Amount,Adjusted Percentage of Average Daily Traffic For Trucks,At Intersection Flag,Average Daily Traffic Amount,Average Daily Traffic Year,Construction Zone Flag,Crash Date,Crash Severity,Day of Week,Latitude,Light Condition,Longitude,Manner of Collision,Other Factor,Percentage of Single Unit Truck Average Daily Traffic,Road Class,Speed Limit,Weather Condition,Person Age,Person Death Count,Person Ethnicity,Person Gender,Person Helmet,Person Injury Severity,geometry,index_right0,index_right1,index_right2,osmid,oneway,lanes,name,highway,length,ref,bridge,maxspeed,access,tunnel,junction,service,names,distance,Crash Rate
535,13224577,No,NO,,,FALSE,,,No,2/4/13,C - POSSIBLE INJURY,MONDAY,30.25716774,1 - DAYLIGHT,-97.74687728,ONE MOTOR VEHICLE - GOING STRAIGHT,SLOWING/STOPPING-TO MAKE RIGHT TURN,,CITY STREET,35,1 - CLEAR,21,0,W - WHITE,1 - MALE,1 - NOT WORN,C - POSSIBLE INJURY,POINT (-97.74687728 30.25716774),152398145,152398147,0,"[436624324, 436624325, 618799268, 756867597, 436631391, 263445404, 436631389, 618799263]",False,"['4', '6']",South Congress Avenue,primary,207.15900000000002,,,30 mph,,,,,South Congress Avenue,1.0673908080592937e-05,7.1365871412972885e-06
536,13229944,No,NO,,,FALSE,,,No,4/7/13,B - SUSPECTED MINOR INJURY,SUNDAY,30.24916617,1 - DAYLIGHT,-97.74985683,ONE MOTOR VEHICLE - GOING STRAIGHT,NOT APPLICABLE,,CITY STREET,35,1 - CLEAR,34,0,W - WHITE,1 - MALE,1 - NOT WORN,B - SUSPECTED MINOR INJURY,POINT (-97.74985683 30.24916617),152397900,152397904,0,"[436631393, 436631402]",False,5,South Congress Avenue,primary,108.047,,,30 mph,,,,,South Congress Avenue,2.1211803079950485e-05,7.1365871412972885e-06
537,13255081,No,NO,,,FALSE,,,No,4/26/13,B - SUSPECTED MINOR INJURY,FRIDAY,30.19892935,1 - DAYLIGHT,-97.77650758,ONE MOTOR VEHICLE - GOING STRAIGHT,VEHICLE CHANGING LANES,,CITY STREET,45,3 - RAIN,,0,W - WHITE,1 - MALE,1 - NOT WORN,B - SUSPECTED MINOR INJURY,POINT (-97.77650758 30.19892935),152398071,3253101279,0,150194012,False,4,South Congress Avenue,primary,187.729,Loop 275,,,,,,,South Congress Avenue,2.440619415111288e-05,7.1365871412972885e-06
538,13292067,No,NO,,,TRUE,,,No,5/17/13,B - SUSPECTED MINOR INJURY,FRIDAY,30.24516478,1 - DAYLIGHT,-97.75132246,ONE MOTOR VEHICLE - GOING STRAIGHT,ATTENTION DIVERTED FROM DRIVING,,CITY STREET,0,1 - CLEAR,40,0,W - WHITE,1 - MALE,1 - NOT WORN,B - SUSPECTED MINOR INJURY,POINT (-97.75132246 30.24516478),152397922,152397925,0,"[436725438, 436631398]",False,5,South Congress Avenue,primary,107.633,,,30 mph,,,,,South Congress Avenue,1.454165771062454e-06,7.1365871412972885e-06
539,13439342,No,NO,,,FALSE,,,No,9/2/13,C - POSSIBLE INJURY,MONDAY,30.23922409,1 - DAYLIGHT,-97.75315311,ONE MOTOR VEHICLE - GOING STRAIGHT,ONE VEHICLE LEAVING DRIVEWAY,,CITY STREET,35,1 - CLEAR,32,0,W - WHITE,1 - MALE,1 - NOT WORN,C - POSSIBLE INJURY,POINT (-97.75315311 30.23922409),152388342,152397946,0,"[436725442, 964095622]",False,"['5', '6']",South Congress Avenue,primary,151.979,,,30 mph,,,,,South Congress Avenue,3.1321198552478055e-05,7.1365871412972885e-06
540,13439342,No,NO,,,FALSE,,,No,9/2/13,C - POSSIBLE INJURY,MONDAY,30.23922409,1 - DAYLIGHT,-97.75315311,ONE MOTOR VEHICLE - GOING STRAIGHT,ONE VEHICLE LEAVING DRIVEWAY,,CITY STREET,35,1 - CLEAR,32,0,W - WHITE,1 - MALE,1 - NOT WORN,C - POSSIBLE INJURY,POINT (-97.75315311 30.23922409),152397946,152388342,0,"[436725442, 964095622]",False,"['5', '6']",South Congress Avenue,primary,151.979,,,30 mph,,,,,South Congress Avenue,3.1321198552478055e-05,7.1365871412972885e-06
541,13551236,Yes,NO,,,FALSE,,,No,10/4/13,C - POSSIBLE INJURY,FRIDAY,30.25108882,"3 - DARK, LIGHTED",-97.74913266,ONE MOTOR VEHICLE - TURNING LEFT,ATTENTION DIVERTED FROM DRIVING,,CITY STREET,40,1 - CLEAR,,0,W - WHITE,2 - FEMALE,"2 - WORN, DAMAGED",C - POSSIBLE INJURY,POINT (-97.74913266 30.25108882),152397893,152397897,0,436631402,False,5,South Congress Avenue,primary,133.205,,,30 mph,,,,,South Congress Avenue,2.0436320320748732e-05,7.1365871412972885e-06
542,13637790,No,NO,,,TRUE,,,No,10/18/13,C - POSSIBLE INJURY,FRIDAY,30.24500478,1 - DAYLIGHT,-97.75138246,ONE MOTOR VEHICLE - TURNING RIGHT,NOT APPLICABLE,,CITY STREET,35,2 - CLOUDY,39,0,W - WHITE,1 - MALE,"3 - WORN, NOT DAMAGED",C - POSSIBLE INJURY,POINT (-97.75138246 30.24500478),152397922,152397925,0,"[436725438, 436631398]",False,5,South Congress Avenue,primary,107.633,,,30 mph,,,,,South Congress Avenue,3.04732394829118e-06,7.1365871412972885e-06
543,13542853,No,NO,,,FALSE,,,No,11/11/13,B - SUSPECTED MINOR INJURY,MONDAY,30.2508552,"3 - DARK, LIGHTED",-97.74922444,ONE MOTOR VEHICLE - GOING STRAIGHT,VEHICLE CHANGING LANES,,CITY STREET,45,1 - CLEAR,42,0,98 - OTHER,1 - MALE,99 - UNKNOWN IF WORN,B - SUSPECTED MINOR INJURY,POINT (-97.74922444 30.2508552),152397897,152397893,0,436631402,False,5,South Congress Avenue,primary,133.20499999999998,,,30 mph,,,,,South Congress Avenue,2.7819835314404695e-05,7.1365871412972885e-06
544,13542853,No,NO,,,FALSE,,,No,11/11/13,B - SUSPECTED MINOR INJURY,MONDAY,30.2508552,"3 - DARK, LIGHTED",-97.74922444,ONE MOTOR VEHICLE - GOING STRAIGHT,VEHICLE CHANGING LANES,,CITY STREET,45,1 - CLEAR,42,0,98 - OTHER,1 - MALE,99 - UNKNOWN IF WORN,B - SUSPECTED MINOR INJURY,POINT (-97.74922444 30.2508552),152397893,152397897,0,436631402,False,5,South Congress Avenue,primary,133.205,,,30 mph,,,,,South Congress Avenue,2.7819835314404695e-05,7.1365871412972885e-06
545,13653661,Yes,NO,,,TRUE,,,No,1/1/14,B - SUSPECTED MINOR INJURY,WEDNESDAY,30.22964479,1 - DAYLIGHT,-97.76025246,ONE MOTOR VEHICLE - TURNING RIGHT,ATTENTION DIVERTED FROM DRIVING,,CITY STREET,-1,1 - CLEAR,23,0,W - WHITE,2 - FEMALE,1 - NOT WORN,B - SUSPECTED MINOR INJURY,POINT (-97.76025246 30.22964479),152397978,152397981,0,618799293,False,5,South Congress Avenue,primary,199.61399999999998,,,,,,,,South Congress Avenue,3.1178987676062724e-06,7.1365871412972885e-06
546,13679470,Yes,NO,,,FALSE,,,No,1/31/14,N - NOT INJURED,FRIDAY,30.20326141,"3 - DARK, LIGHTED",-97.77534589,ONE MOTOR VEHICLE - GOING STRAIGHT,NOT APPLICABLE,,CITY STREET,40,1 - CLEAR,44,0,H - HISPANIC,1 - MALE,99 - UNKNOWN IF WORN,N - NOT INJURED,POINT (-97.77534589 30.20326141),7630084173,152367477,0,733553262,False,4,South Congress Avenue,primary,101.198,Loop 275,,,,,,,South Congress Avenue,5.53373296890103e-06,7.1365871412972885e-06
547,13766399,Yes,NO,,,FALSE,,,No,4/2/14,B - SUSPECTED MINOR INJURY,WEDNESDAY,30.25111478,"3 - DARK, LIGHTED",-97.74912246,ONE MOTOR VEHICLE - GOING STRAIGHT,ONE VEHICLE LEAVING DRIVEWAY,,CITY STREET,30,1 - CLEAR,33,0,W - WHITE,1 - MALE,99 - UNKNOWN IF WORN,B - SUSPECTED MINOR INJURY,POINT (-97.74912246 30.25111478),152397897,152397893,0,436631402,False,5,South Congress Avenue,primary,133.20499999999998,,,30 mph,,,,,South Congress Avenue,1.9614589792108827e-05,7.1365871412972885e-06
548,13766399,Yes,NO,,,FALSE,,,No,4/2/14,B - SUSPECTED MINOR INJURY,WEDNESDAY,30.25111478,"3 - DARK, LIGHTED",-97.74912246,ONE MOTOR VEHICLE - GOING STRAIGHT,ONE VEHICLE LEAVING DRIVEWAY,,CITY STREET,30,1 - CLEAR,33,0,W - WHITE,1 - MALE,99 - UNKNOWN IF WORN,B - SUSPECTED MINOR INJURY,POINT (-97.74912246 30.25111478),152397893,152397897,0,436631402,False,5,South Congress Avenue,primary,133.205,,,30 mph,,,,,South Congress Avenue,1.9614589792108827e-05,7.1365871412972885e-06
549,13924910,No,NO,,,TRUE,,,No,7/4/14,C - POSSIBLE INJURY,FRIDAY,30.24188478,"3 - DARK, LIGHTED",-97.75251246,ONE MOTOR VEHICLE - TURNING RIGHT,NOT APPLICABLE,,CITY STREET,30,1 - CLEAR,18,0,W - WHITE,1 - MALE,1 - NOT WORN,C - POSSIBLE INJURY,POINT (-97.75251246 30.24188478),152397940,152397936,0,964095622,False,5,South Congress Avenue,primary,26.214000000000002,,,30 mph,,,,,South Congress Avenue,5.3800202160978245e-06,7.1365871412972885e-06
550,13999581,Yes,NO,,,FALSE,,,No,9/1/14,C - POSSIBLE INJURY,MONDAY,30.24864065,1 - DAYLIGHT,-97.75003736,ONE MOTOR VEHICLE - TURNING LEFT,ONE VEHICLE ENTERING DRIVEWAY,,CITY STREET,35,1 - CLEAR,25,0,W - WHITE,2 - FEMALE,"4 - WORN, UNK DAMAGE",C - POSSIBLE INJURY,POINT (-97.75003736 30.24864065),152397908,152397904,0,"[436631386, 436631396, 436631394]",False,5,South Congress Avenue,primary,110.61100000000002,,,30 mph,,,,,South Congress Avenue,6.558243433623769e-06,7.1365871412972885e-06
551,14126786,No,NO,,,FALSE,,,No,10/8/14,C - POSSIBLE INJURY,WEDNESDAY,30.23043538,1 - DAYLIGHT,-97.75974384,ONE MOTOR VEHICLE - TURNING LEFT,ONE VEHICLE ENTERING DRIVEWAY,,CITY STREET,35,1 - CLEAR,27,0,W - WHITE,1 - MALE,"3 - WORN, NOT DAMAGED",C - POSSIBLE INJURY,POINT (-97.75974384 30.23043538),152397969,152397975,0,618799293,False,5,South Congress Avenue,primary,91.41399999999999,,,,,,,,South Congress Avenue,8.860163844720304e-06,7.1365871412972885e-06
552,14077340,No,NO,,,TRUE,,,No,10/17/14,C - POSSIBLE INJURY,FRIDAY,30.25111478,1 - DAYLIGHT,-97.74912246,ONE MOTOR VEHICLE - GOING STRAIGHT,ATTENTION DIVERTED FROM DRIVING,,CITY STREET,30,1 - CLEAR,19,0,W - WHITE,2 - FEMALE,99 - UNKNOWN IF WORN,C - POSSIBLE INJURY,POINT (-97.74912246 30.25111478),152397897,152397893,0,436631402,False,5,South Congress Avenue,primary,133.20499999999998,,,30 mph,,,,,South Congress Avenue,1.9614589792108827e-05,7.1365871412972885e-06
553,14077340,No,NO,,,TRUE,,,No,10/17/14,C - POSSIBLE INJURY,FRIDAY,30.25111478,1 - DAYLIGHT,-97.74912246,ONE MOTOR VEHICLE - GOING STRAIGHT,ATTENTION DIVERTED FROM DRIVING,,CITY STREET,30,1 - CLEAR,19,0,W - WHITE,2 - FEMALE,99 - UNKNOWN IF WORN,C - POSSIBLE INJURY,POINT (-97.74912246 30.25111478),152397893,152397897,0,436631402,False,5,South Congress Avenue,primary,133.205,,,30 mph,,,,,South Congress Avenue,1.9614589792108827e-05,7.1365871412972885e-06
554,14114328,No,NO,,,TRUE,,,No,11/8/14,A - SUSPECTED SERIOUS INJURY,SATURDAY,30.25890478,1 - DAYLIGHT,-97.74621246,ONE MOTOR VEHICLE - GOING STRAIGHT,"SLOWING/STOPPING - FOR OFFICER, FLAGMAN, OR TRAFFIC CONTROL",,CITY STREET,35,1 - CLEAR,22,0,W - WHITE,2 - FEMALE,1 - NOT WORN,A - SUSPECTED SERIOUS INJURY,POINT (-97.74621246 30.25890478),152398145,152398147,0,"[436624324, 436624325, 618799268, 756867597, 436631391, 263445404, 436631389, 618799263]",False,"['4', '6']",South Congress Avenue,primary,207.15900000000002,,,30 mph,,,,,South Congress Avenue,2.256356859653107e-05,7.1365871412972885e-06
555,14292891,No,NO,,,TRUE,,,No,2/13/15,B - SUSPECTED MINOR INJURY,FRIDAY,30.24516478,1 - DAYLIGHT,-97.75132246,ONE MOTOR VEHICLE - TURNING RIGHT,ATTENTION DIVERTED FROM DRIVING,,CITY STREET,35,1 - CLEAR,23,0,H - HISPANIC,2 - FEMALE,"4 - WORN, UNK DAMAGE",B - SUSPECTED MINOR INJURY,POINT (-97.75132246 30.24516478),152397922,152397925,0,"[436725438, 436631398]",False,5,South Congress Avenue,primary,107.633,,,30 mph,,,,,South Congress Avenue,1.454165771062454e-06,7.1365871412972885e-06
556,14282566,No,NO,,,FALSE,,,No,2/18/15,B - SUSPECTED MINOR INJURY,WEDNESDAY,30.25642363,1 - DAYLIGHT,-97.74715285,ONE MOTOR VEHICLE - TURNING RIGHT,ONE VEHICLE ENTERING DRIVEWAY,,CITY STREET,35,1 - CLEAR,38,0,W - WHITE,1 - MALE,"4 - WORN, UNK DAMAGE",B - SUSPECTED MINOR INJURY,POINT (-97.74715285 30.25642363),152398147,5565792454,0,"[436631395, 436631399, 775406588, 775406585, 775406586, 775406587, 201711356, 263445405, 436631390]",False,"['7', '5', '4']",South Congress Avenue,primary,231.18899999999996,,yes,30 mph,,,,,South Congress Avenue,5.1625646534754675e-06,7.1365871412972885e-06
557,14290259,No,NO,,,TRUE,,,No,2/21/15,C - POSSIBLE INJURY,SATURDAY,30.24516478,1 - DAYLIGHT,-97.75132246,ONE MOTOR VEHICLE - TURNING RIGHT,NOT APPLICABLE,,CITY STREET,35,2 - CLOUDY,27,0,W - WHITE,2 - FEMALE,"3 - WORN, NOT DAMAGED",C - POSSIBLE INJURY,POINT (-97.75132246 30.24516478),152397922,152397925,0,"[436725438, 436631398]",False,5,South Congress Avenue,primary,107.633,,,30 mph,,,,,South Congress Avenue,1.454165771062454e-06,7.1365871412972885e-06
558,14356260,No,NO,,,FALSE,,,No,4/1/15,N - NOT INJURED,WEDNESDAY,30.25582229,1 - DAYLIGHT,-97.74737215,ONE MOTOR VEHICLE - TURNING LEFT,ONE VEHICLE ENTERING DRIVEWAY,,CITY STREET,35,2 - CLOUDY,22,0,W - WHITE,1 - MALE,"4 - WORN, UNK DAMAGE",N - NOT INJURED,POINT (-97.74737215 30.25582229),152398147,5565792454,0,"[436631395, 436631399, 775406588, 775406585, 775406586, 775406587, 201711356, 263445405, 436631390]",False,"['7', '5', '4']",South Congress Avenue,primary,231.18899999999996,,yes,30 mph,,,,,South Congress Avenue,1.2312131088645788e-05,7.1365871412972885e-06
559,14356260,No,NO,,,FALSE,,,No,4/1/15,N - NOT INJURED,WEDNESDAY,30.25582229,1 - DAYLIGHT,-97.74737215,ONE MOTOR VEHICLE - TURNING LEFT,ONE VEHICLE ENTERING DRIVEWAY,,CITY STREET,35,2 - CLOUDY,22,0,W - WHITE,1 - MALE,"4 - WORN, UNK DAMAGE",N - NOT INJURED,POINT (-97.74737215 30.25582229),5565792454,152398147,0,"[436631395, 201711356, 436631399, 775406585, 775406586, 775406587, 775406588, 263445405, 436631390]",False,"['7', '5', '4']",South Congress Avenue,primary,231.18900000000002,,yes,30 mph,,,,,South Congress Avenue,1.2312131088645788e-05,7.1365871412972885e-06
560,14392341,No,NO,,,TRUE,,,No,4/2/15,C - POSSIBLE INJURY,THURSDAY,30.25890478,1 - DAYLIGHT,-97.74621246,ONE MOTOR VEHICLE - TURNING RIGHT,NOT APPLICABLE,,CITY STREET,40,1 - CLEAR,30,0,W - WHITE,2 - FEMALE,"3 - WORN, NOT DAMAGED",C - POSSIBLE INJURY,POINT (-97.74621246 30.25890478),152398145,152398147,0,"[436624324, 436624325, 618799268, 756867597, 436631391, 263445404, 436631389, 618799263]",False,"['4', '6']",South Congress Avenue,primary,207.15900000000002,,,30 mph,,,,,South Congress Avenue,2.256356859653107e-05,7.1365871412972885e-06
561,14491956,No,NO,,,TRUE,,,No,6/8/15,B - SUSPECTED MINOR INJURY,MONDAY,30.25111478,"3 - DARK, LIGHTED",-97.74912246,ONE MOTOR VEHICLE - GOING STRAIGHT,ATTENTION DIVERTED FROM DRIVING,,CITY STREET,-1,1 - CLEAR,34,0,W - WHITE,1 - MALE,99 - UNKNOWN IF WORN,B - SUSPECTED MINOR INJURY,POINT (-97.74912246 30.25111478),152397897,152397893,0,436631402,False,5,South Congress Avenue,primary,133.20499999999998,,,30 mph,,,,,South Congress Avenue,1.9614589792108827e-05,7.1365871412972885e-06
562,14491956,No,NO,,,TRUE,,,No,6/8/15,B - SUSPECTED MINOR INJURY,MONDAY,30.25111478,"3 - DARK, LIGHTED",-97.74912246,ONE MOTOR VEHICLE - GOING STRAIGHT,ATTENTION DIVERTED FROM DRIVING,,CITY STREET,-1,1 - CLEAR,34,0,W - WHITE,1 - MALE,99 - UNKNOWN IF WORN,B - SUSPECTED MINOR INJURY,POINT (-97.74912246 30.25111478),152397893,152397897,0,436631402,False,5,South Congress Avenue,primary,133.205,,,30 mph,,,,,South Congress Avenue,1.9614589792108827e-05,7.1365871412972885e-06
563,14606886,No,NO,,,FALSE,,,No,8/24/15,B - SUSPECTED MINOR INJURY,MONDAY,30.24515696,1 - DAYLIGHT,-97.7513254,ONE MOTOR VEHICLE - TURNING RIGHT,ATTENTION DIVERTED FROM DRIVING,,CITY STREET,35,1 - CLEAR,56,0,W - WHITE,1 - MALE,1 - NOT WORN,B - SUSPECTED MINOR INJURY,POINT (-97.7513254 30.24515696),152397922,152397925,0,"[436725438, 436631398]",False,5,South Congress Avenue,primary,107.633,,,30 mph,,,,,South Congress Avenue,1.7327080820231511e-06,7.1365871412972885e-06
564,14650768,No,NO,,,FALSE,,,No,9/10/15,B - SUSPECTED MINOR INJURY,THURSDAY,30.21864393,"3 - DARK, LIGHTED",-97.76659815,ONE MOTOR VEHICLE - TURNING RIGHT,ONE VEHICLE ENTERING DRIVEWAY,,CITY STREET,-1,2 - CLOUDY,21,0,W - WHITE,1 - MALE,1 - NOT WORN,B - SUSPECTED MINOR INJURY,POINT (-97.76659815 30.21864393),152398019,152398022,0,204869515,False,5,South Congress Avenue,primary,272.136,,,,,,,,South Congress Avenue,8.803353952263199e-06,7.1365871412972885e-06
565,14650768,No,NO,,,FALSE,,,No,9/10/15,B - SUSPECTED MINOR INJURY,THURSDAY,30.21864393,"3 - DARK, LIGHTED",-97.76659815,ONE MOTOR VEHICLE - TURNING RIGHT,ONE VEHICLE ENTERING DRIVEWAY,,CITY STREET,-1,2 - CLOUDY,21,0,W - WHITE,1 - MALE,1 - NOT WORN,B - SUSPECTED MINOR INJURY,POINT (-97.76659815 30.21864393),152398022,152398019,0,204869515,False,5,South Congress Avenue,primary,272.136,,,,,,,,South Congress Avenue,8.803353952263199e-06,7.1365871412972885e-06
566,14688975,Yes,NO,,,FALSE,,,No,10/9/15,B - SUSPECTED MINOR INJURY,FRIDAY,30.22707413,1 - DAYLIGHT,-97.76170279,ONE MOTOR VEHICLE - TURNING LEFT,ONE VEHICLE ENTERING DRIVEWAY,,CITY STREET,-1,1 - CLEAR,48,0,W - WHITE,2 - FEMALE,"2 - WORN, DAMAGED",B - SUSPECTED MINOR INJURY,POINT (-97.76170279 30.22707413),152397984,3217451687,0,618799293,False,5,South Congress Avenue,primary,33.701,,,,,,,,South Congress Avenue,1.1449636344675519e-05,7.1365871412972885e-06
567,14695961,No,NO,,,TRUE,,,No,10/15/15,B - SUSPECTED MINOR INJURY,THURSDAY,30.25569478,1 - DAYLIGHT,-97.74741939,ONE MOTOR VEHICLE - TURNING LEFT,ONE VEHICLE ENTERING DRIVEWAY,,CITY STREET,-1,1 - CLEAR,26,0,W - WHITE,1 - MALE,1 - NOT WORN,B - SUSPECTED MINOR INJURY,POINT (-97.74741939 30.25569478),5565792454,152398147,0,"[436631395, 201711356, 436631399, 775406585, 775406586, 775406587, 775406588, 263445405, 436631390]",False,"['7', '5', '4']",South Congress Avenue,primary,231.18900000000002,,yes,30 mph,,,,,South Congress Avenue,1.3147365572782097e-05,7.1365871412972885e-06
568,14748054,Yes,NO,,,TRUE,,,No,11/3/15,A - SUSPECTED SERIOUS INJURY,TUESDAY,30.24984478,6 - DUSK,-97.74960246,ONE MOTOR VEHICLE - GOING STRAIGHT,ATTENTION DIVERTED FROM DRIVING,,CITY STREET,35,1 - CLEAR,55,0,W - WHITE,2 - FEMALE,"2 - WORN, DAMAGED",A - SUSPECTED SERIOUS INJURY,POINT (-97.74960246 30.24984478),152397900,152397904,0,"[436631393, 436631402]",False,5,South Congress Avenue,primary,108.047,,,30 mph,,,,,South Congress Avenue,3.296926716663116e-05,7.1365871412972885e-06
569,14748454,Yes,NO,,,FALSE,,,Yes,11/10/15,B - SUSPECTED MINOR INJURY,TUESDAY,30.238131,1 - DAYLIGHT,-97.75410427,ONE MOTOR VEHICLE - GOING STRAIGHT,CONSTRUCTION - WITHIN POSTED ROAD CONSTRUCTION ZONE (NOT RELATED TO CRASH),,CITY STREET,40,2 - CLOUDY,55,0,W - WHITE,1 - MALE,99 - UNKNOWN IF WORN,B - SUSPECTED MINOR INJURY,POINT (-97.75410427 30.238131),152397949,152397946,0,"[15377298, 436725443]",False,"['5', '6']",South Congress Avenue,primary,221.014,,,,,,,,South Congress Avenue,2.441144869999483e-05,7.1365871412972885e-06
570,14816416,No,NO,,,FALSE,,,No,12/15/15,B - SUSPECTED MINOR INJURY,TUESDAY,30.22727603,"3 - DARK, LIGHTED",-97.76160372,ONE MOTOR VEHICLE - GOING STRAIGHT,NOT APPLICABLE,,CITY STREET,-1,1 - CLEAR,35,0,W - WHITE,1 - MALE,1 - NOT WORN,B - SUSPECTED MINOR INJURY,POINT (-97.76160372 30.22727603),152397984,5848741576,0,618799293,False,5,South Congress Avenue,primary,30.755,,,,,,,,South Congress Avenue,8.199638766941528e-06,7.1365871412972885e-06
571,14859694,Yes,YES,,,FALSE,,,No,12/31/15,A - SUSPECTED SERIOUS INJURY,THURSDAY,30.25569478,1 - DAYLIGHT,-97.74741939,ONE MOTOR VEHICLE - TURNING LEFT,ONE VEHICLE ENTERING DRIVEWAY,,CITY STREET,35,1 - CLEAR,31,0,W - WHITE,1 - MALE,1 - NOT WORN,A - SUSPECTED SERIOUS INJURY,POINT (-97.74741939 30.25569478),5565792454,152398147,0,"[436631395, 201711356, 436631399, 775406585, 775406586, 775406587, 775406588, 263445405, 436631390]",False,"['7', '5', '4']",South Congress Avenue,primary,231.18900000000002,,yes,30 mph,,,,,South Congress Avenue,1.3147365572782097e-05,7.1365871412972885e-06
572,14875516,Yes,NO,,,TRUE,,,No,1/20/16,B - SUSPECTED MINOR INJURY,WEDNESDAY,30.20389479,1 - DAYLIGHT,-97.77516246,ONE MOTOR VEHICLE - GOING STRAIGHT,NOT APPLICABLE,,CITY STREET,30,2 - CLOUDY,53,0,W - WHITE,1 - MALE,"3 - WORN, NOT DAMAGED",B - SUSPECTED MINOR INJURY,POINT (-97.77516246 30.20389479),152398056,152367477,0,733553262,False,4,South Congress Avenue,primary,73.191,Loop 275,,,,,,,South Congress Avenue,4.349087621528238e-06,7.1365871412972885e-06
573,14941785,No,NO,,,FALSE,,,No,2/22/16,N - NOT INJURED,MONDAY,30.23835349,1 - DAYLIGHT,-97.75391898,ONE MOTOR VEHICLE - TURNING LEFT,ONE VEHICLE ENTERING DRIVEWAY,,CITY STREET,35,1 - CLEAR,57,0,W - WHITE,1 - MALE,"4 - WORN, UNK DAMAGE",N - NOT INJURED,POINT (-97.75391898 30.23835349),152397949,152397946,0,"[15377298, 436725443]",False,"['5', '6']",South Congress Avenue,primary,221.014,,,,,,,,South Congress Avenue,2.0975033132504042e-05,7.1365871412972885e-06
574,14941785,No,NO,,,FALSE,,,No,2/22/16,N - NOT INJURED,MONDAY,30.23835349,1 - DAYLIGHT,-97.75391898,ONE MOTOR VEHICLE - TURNING LEFT,ONE VEHICLE ENTERING DRIVEWAY,,CITY STREET,35,1 - CLEAR,57,0,W - WHITE,1 - MALE,"4 - WORN, UNK DAMAGE",N - NOT INJURED,POINT (-97.75391898 30.23835349),152397946,152397949,0,"[15377298, 436725443]",False,"['5', '6']",South Congress Avenue,primary,221.01399999999995,,,,,,,,South Congress Avenue,2.0975033132504042e-05,7.1365871412972885e-06
575,14979773,No,NO,,,FALSE,,,No,3/19/16,C - POSSIBLE INJURY,SATURDAY,30.25569478,1 - DAYLIGHT,-97.74741939,ONE MOTOR VEHICLE - TURNING RIGHT,ONE VEHICLE ENTERING DRIVEWAY,,CITY STREET,-1,1 - CLEAR,32,0,W - WHITE,1 - MALE,"3 - WORN, NOT DAMAGED",C - POSSIBLE INJURY,POINT (-97.74741939 30.25569478),5565792454,152398147,0,"[436631395, 201711356, 436631399, 775406585, 775406586, 775406587, 775406588, 263445405, 436631390]",False,"['7', '5', '4']",South Congress Avenue,primary,231.18900000000002,,yes,30 mph,,,,,South Congress Avenue,1.3147365572782097e-05,7.1365871412972885e-06
576,15007071,No,NO,,,FALSE,,,No,4/3/16,B - SUSPECTED MINOR INJURY,SUNDAY,30.25108882,1 - DAYLIGHT,-97.74913266,ONE MOTOR VEHICLE - BACKING,NOT APPLICABLE,,CITY STREET,-1,1 - CLEAR,48,0,W - WHITE,1 - MALE,1 - NOT WORN,B - SUSPECTED MINOR INJURY,POINT (-97.74913266 30.25108882),152397893,152397897,0,436631402,False,5,South Congress Avenue,primary,133.205,,,30 mph,,,,,South Congress Avenue,2.0436320320748732e-05,7.1365871412972885e-06
577,15085019,No,NO,,,TRUE,,,No,5/5/16,B - SUSPECTED MINOR INJURY,THURSDAY,30.24516478,1 - DAYLIGHT,-97.75132246,ONE MOTOR VEHICLE - TURNING LEFT,ATTENTION DIVERTED FROM DRIVING,,CITY STREET,40,1 - CLEAR,23,0,W - WHITE,1 - MALE,99 - UNKNOWN IF WORN,B - SUSPECTED MINOR INJURY,POINT (-97.75132246 30.24516478),152397922,152397925,0,"[436725438, 436631398]",False,5,South Congress Avenue,primary,107.633,,,30 mph,,,,,South Congress Avenue,1.454165771062454e-06,7.1365871412972885e-06
578,15171073,No,NO,,,FALSE,,,No,6/18/16,B - SUSPECTED MINOR INJURY,SATURDAY,30.21886297,"3 - DARK, LIGHTED",-97.76646155,ONE MOTOR VEHICLE - TURNING RIGHT,ONE VEHICLE ENTERING DRIVEWAY,,CITY STREET,-1,1 - CLEAR,37,0,W - WHITE,1 - MALE,"4 - WORN, UNK DAMAGE",B - SUSPECTED MINOR INJURY,POINT (-97.76646155 30.21886297),152398022,152398019,0,204869515,False,5,South Congress Avenue,primary,272.136,,,,,,,,South Congress Avenue,6.610669916149045e-06,7.1365871412972885e-06
579,15407607,No,NO,,,TRUE,,,No,10/17/16,C - POSSIBLE INJURY,MONDAY,30.20489479,1 - DAYLIGHT,-97.77481246,ONE MOTOR VEHICLE - TURNING RIGHT,ATTENTION DIVERTED FROM DRIVING,,CITY STREET,35,1 - CLEAR,24,0,W - WHITE,2 - FEMALE,1 - NOT WORN,C - POSSIBLE INJURY,POINT (-97.77481246 30.20489479),1438973753,1438973752,0,618783871,False,5,South Congress Avenue,primary,12.862,Loop 275,,,,,,,South Congress Avenue,1.1797592197574273e-06,7.1365871412972885e-06
